proba_0,proba_1,label
4.514198234505106822e-02,9.548580176549489318e-01,1.000000000000000000e+00
9.419989742504486507e-01,5.800102574955131457e-02,0.000000000000000000e+00
7.487746406407318478e-01,2.512253593592681522e-01,0.000000000000000000e+00
9.998187665370420474e-01,1.812334629579603971e-04,0.000000000000000000e+00
9.238315345776768606e-01,7.616846542232312556e-02,0.000000000000000000e+00
7.567103463042966771e-01,2.432896536957032951e-01,0.000000000000000000e+00
9.978786159560165681e-01,2.121384043983410694e-03,0.000000000000000000e+00
9.981345296905043130e-01,1.865470309495727156e-03,0.000000000000000000e+00
6.216325505822928310e-02,9.378367449417707169e-01,1.000000000000000000e+00
1.491682402314276068e-02,9.850831759768572393e-01,1.000000000000000000e+00
3.573823992746861800e-01,6.426176007253138200e-01,0.000000000000000000e+00
9.789447130999027191e-01,2.105528690009722537e-02,0.000000000000000000e+00
5.484038601444973793e-03,9.945159613985550262e-01,1.000000000000000000e+00
3.000282960644778951e-01,6.999717039355221049e-01,1.000000000000000000e+00
7.740309367521707173e-01,2.259690632478292827e-01,0.000000000000000000e+00
5.773463594152651313e-01,4.226536405847348687e-01,0.000000000000000000e+00
7.578517446642714095e-01,2.421482553357286183e-01,0.000000000000000000e+00
4.658610296671106266e-02,9.534138970332889373e-01,1.000000000000000000e+00
9.375620052092180634e-01,6.243799479078198517e-02,0.000000000000000000e+00
9.785313939426165675e-03,9.902146860605738343e-01,1.000000000000000000e+00
5.398627879762560866e-01,4.601372120237438579e-01,1.000000000000000000e+00
2.227018450164353069e-02,9.777298154983564693e-01,1.000000000000000000e+00
1.351229141813410362e-01,8.648770858186589638e-01,1.000000000000000000e+00
9.199719986828476248e-01,8.002800131715238907e-02,0.000000000000000000e+00
2.326970502165903731e-03,9.976730294978340963e-01,1.000000000000000000e+00
5.740477736498128536e-01,4.259522263501870909e-01,0.000000000000000000e+00
9.998692357596512537e-01,1.307642403487944797e-04,0.000000000000000000e+00
9.577315345609922481e-01,4.226846543900773107e-02,0.000000000000000000e+00
8.192592213285804226e-01,1.807407786714195774e-01,0.000000000000000000e+00
2.476103472243370573e-01,7.523896527756629427e-01,0.000000000000000000e+00
9.624857859250675052e-01,3.751421407493243931e-02,0.000000000000000000e+00
9.911350437261179369e-01,8.864956273882063087e-03,0.000000000000000000e+00
1.772751506840775093e-02,9.822724849315922491e-01,1.000000000000000000e+00
2.463805805433205709e-01,7.536194194566794291e-01,1.000000000000000000e+00
8.293759776465958744e-01,1.706240223534041811e-01,0.000000000000000000e+00
8.166575596953301597e-01,1.833424403046698681e-01,0.000000000000000000e+00
6.239709055427046236e-01,3.760290944572953764e-01,0.000000000000000000e+00
9.997360153883547706e-01,2.639846116452232785e-04,0.000000000000000000e+00
8.432551732484072637e-02,9.156744826751592736e-01,0.000000000000000000e+00
1.940510770677237318e-01,8.059489229322762682e-01,1.000000000000000000e+00
1.714908944972282079e-03,9.982850910550277179e-01,1.000000000000000000e+00
3.296741449236861854e-04,9.996703258550763138e-01,1.000000000000000000e+00
9.740068602207861970e-01,2.599313977921385160e-02,0.000000000000000000e+00
9.958505388752724174e-01,4.149461124727540917e-03,0.000000000000000000e+00
8.048506639326595824e-01,1.951493360673403621e-01,0.000000000000000000e+00
8.721648830273041053e-01,1.278351169726958669e-01,1.000000000000000000e+00
9.755629813448217780e-01,2.443701865517826713e-02,0.000000000000000000e+00
9.586238280040300097e-01,4.137617199597001111e-02,0.000000000000000000e+00
9.994836163963457532e-01,5.163836036542454383e-04,0.000000000000000000e+00
9.917475257553252099e-01,8.252474244674784867e-03,0.000000000000000000e+00
9.377372338058248546e-01,6.226276619417518698e-02,0.000000000000000000e+00
6.880484627847234247e-01,3.119515372152766308e-01,0.000000000000000000e+00
1.360736891387570591e-01,8.639263108612429409e-01,1.000000000000000000e+00
5.716461875321788844e-01,4.283538124678211156e-01,0.000000000000000000e+00
6.633204710555489214e-01,3.366795289444510786e-01,0.000000000000000000e+00
4.476423964150089141e-01,5.523576035849910859e-01,1.000000000000000000e+00
9.999460514130880107e-01,5.394858691203088325e-05,0.000000000000000000e+00
4.374429840542648495e-02,9.562557015945735150e-01,1.000000000000000000e+00
9.838658278753547037e-01,1.613417212464528586e-02,0.000000000000000000e+00
8.412174872262894176e-01,1.587825127737106101e-01,0.000000000000000000e+00
9.991643074326027607e-01,8.356925673972738803e-04,0.000000000000000000e+00
5.204587303643487539e-01,4.795412696356512461e-01,0.000000000000000000e+00
7.893895143889657628e-01,2.106104856110342927e-01,0.000000000000000000e+00
3.008024388134798999e-01,6.991975611865201001e-01,1.000000000000000000e+00
7.680134307283372763e-01,2.319865692716626682e-01,0.000000000000000000e+00
3.616443364777027769e-01,6.383556635222972231e-01,1.000000000000000000e+00
4.860758279829487938e-01,5.139241720170512062e-01,1.000000000000000000e+00
2.516563183168175621e-01,7.483436816831824379e-01,0.000000000000000000e+00
8.680043600815687821e-01,1.319956399184311624e-01,0.000000000000000000e+00
2.871055964855803166e-01,7.128944035144196834e-01,1.000000000000000000e+00
2.673181435387739224e-01,7.326818564612260776e-01,1.000000000000000000e+00
1.030236611257779877e-01,8.969763388742220123e-01,1.000000000000000000e+00
9.203039144929348048e-02,9.079696085507065195e-01,0.000000000000000000e+00
8.768184484117085287e-01,1.231815515882914297e-01,0.000000000000000000e+00
2.635393572931458150e-01,7.364606427068541850e-01,0.000000000000000000e+00
6.202766233298551146e-01,3.797233766701449409e-01,0.000000000000000000e+00
9.114877813846323784e-01,8.851221861536762159e-02,0.000000000000000000e+00
6.225639471990962459e-02,9.377436052800903754e-01,1.000000000000000000e+00
2.430161293217750762e-01,7.569838706782249238e-01,0.000000000000000000e+00
8.487837584536794822e-02,9.151216241546320518e-01,1.000000000000000000e+00
8.095465557818382063e-02,9.190453444218161794e-01,1.000000000000000000e+00
7.470829077496577986e-01,2.529170922503422014e-01,0.000000000000000000e+00
7.973383178183635067e-05,9.999202661682181636e-01,1.000000000000000000e+00
9.402680705017906204e-01,5.973192949820936570e-02,0.000000000000000000e+00
6.402412749786065005e-01,3.597587250213934995e-01,1.000000000000000000e+00
7.999200755558146803e-01,2.000799244441853753e-01,0.000000000000000000e+00
9.376806997120764597e-01,6.231930028792349169e-02,0.000000000000000000e+00
2.732873075767912052e-01,7.267126924232087948e-01,1.000000000000000000e+00
1.019671926273580942e-01,8.980328073726419058e-01,1.000000000000000000e+00
2.272704194846375536e-03,9.977272958051536245e-01,1.000000000000000000e+00
3.189338877782398329e-01,6.810661122217601671e-01,1.000000000000000000e+00
6.641700530860772389e-03,9.933582994691392276e-01,1.000000000000000000e+00
9.852721067925531706e-01,1.472789320744688317e-02,0.000000000000000000e+00
7.335041765048360141e-01,2.664958234951639304e-01,0.000000000000000000e+00
3.907090287276371310e-01,6.092909712723628690e-01,0.000000000000000000e+00
8.506069650460292841e-01,1.493930349539707714e-01,0.000000000000000000e+00
2.535679164445400202e-01,7.464320835554599798e-01,1.000000000000000000e+00
2.766600288903706684e-01,7.233399711096293316e-01,1.000000000000000000e+00
9.350548104640343805e-02,9.064945189535965619e-01,1.000000000000000000e+00
5.147036997714443674e-01,4.852963002285556326e-01,1.000000000000000000e+00
1.770251662014885596e-01,8.229748337985114404e-01,0.000000000000000000e+00
1.150021939050605013e-02,9.884997806094939499e-01,1.000000000000000000e+00
3.329393824667234991e-01,6.670606175332765009e-01,0.000000000000000000e+00
4.354992265793401485e-01,5.645007734206598515e-01,1.000000000000000000e+00
9.447966362311743804e-02,9.055203363768825620e-01,1.000000000000000000e+00
9.994979657930587180e-01,5.020342069412908701e-04,0.000000000000000000e+00
9.305161576329257223e-02,9.069483842367074278e-01,1.000000000000000000e+00
4.161802390055435730e-02,9.583819760994456427e-01,1.000000000000000000e+00
9.877075251611449058e-01,1.229247483885512193e-02,0.000000000000000000e+00
7.223331552845693171e-01,2.776668447154307384e-01,0.000000000000000000e+00
6.327048076568775326e-02,9.367295192343122467e-01,1.000000000000000000e+00
7.710233310298912901e-01,2.289766689701086544e-01,0.000000000000000000e+00
3.918271417128367240e-01,6.081728582871632760e-01,0.000000000000000000e+00
1.131805845705671221e-01,8.868194154294328779e-01,1.000000000000000000e+00
2.931715230515752335e-02,9.706828476948424766e-01,1.000000000000000000e+00
9.319493397537849111e-01,6.805066024621504728e-02,0.000000000000000000e+00
8.970301726548517429e-01,1.029698273451482710e-01,0.000000000000000000e+00
3.865068784777625499e-01,6.134931215222374501e-01,0.000000000000000000e+00
1.650515213364234235e-03,9.983494847866357658e-01,1.000000000000000000e+00
3.577911468334082912e-03,9.964220885316659171e-01,1.000000000000000000e+00
8.391925711285330713e-02,9.160807428871466929e-01,1.000000000000000000e+00
9.811699068374640786e-01,1.883009316253596646e-02,0.000000000000000000e+00
4.614200130254532128e-01,5.385799869745467872e-01,0.000000000000000000e+00
9.698387675312178935e-01,3.016123246878214814e-02,0.000000000000000000e+00
2.883025731736980068e-01,7.116974268263019932e-01,1.000000000000000000e+00
2.550152545186190611e-02,9.744984745481380939e-01,1.000000000000000000e+00
5.712491597356716966e-02,9.428750840264328303e-01,1.000000000000000000e+00
9.999999930264326098e-01,6.973567420922361003e-09,0.000000000000000000e+00
7.625577004227035438e-01,2.374422995772964284e-01,0.000000000000000000e+00
7.726038757075009977e-01,2.273961242924990300e-01,0.000000000000000000e+00
2.196447699556036692e-02,9.780355230044396331e-01,1.000000000000000000e+00
3.397361928639848205e-01,6.602638071360151795e-01,0.000000000000000000e+00
9.762094948629718161e-02,9.023790505137028184e-01,1.000000000000000000e+00
7.540986613911409009e-01,2.459013386088591269e-01,0.000000000000000000e+00
5.908742047989079538e-01,4.091257952010921017e-01,0.000000000000000000e+00
3.007237231567946312e-01,6.992762768432053688e-01,1.000000000000000000e+00
9.822802153780618717e-03,9.901771978462193813e-01,1.000000000000000000e+00
6.814483435062427263e-01,3.185516564937572737e-01,0.000000000000000000e+00
7.873149801172565354e-01,2.126850198827435201e-01,1.000000000000000000e+00
3.104745082159475755e-01,6.895254917840524245e-01,0.000000000000000000e+00
9.988074382816862773e-01,1.192561718313671099e-03,0.000000000000000000e+00
9.071608371048811570e-03,9.909283916289511884e-01,1.000000000000000000e+00
2.467026092104023238e-01,7.532973907895976762e-01,1.000000000000000000e+00
9.452369129623713340e-01,5.476308703762867297e-02,0.000000000000000000e+00
4.600460436787071616e-01,5.399539563212928384e-01,0.000000000000000000e+00
8.180749807069771506e-01,1.819250192930228216e-01,0.000000000000000000e+00
6.399477835711482321e-01,3.600522164288517124e-01,0.000000000000000000e+00
8.309079698054491203e-01,1.690920301945509352e-01,0.000000000000000000e+00
3.712679564494281159e-03,9.962873204355057188e-01,1.000000000000000000e+00
8.756565006937078177e-02,9.124343499306292182e-01,1.000000000000000000e+00
6.874632974611820657e-01,3.125367025388179343e-01,0.000000000000000000e+00
9.821659062625143211e-01,1.783409373748572058e-02,0.000000000000000000e+00
9.104653926622350291e-01,8.953460733776502645e-02,0.000000000000000000e+00
2.934962535123495364e-01,7.065037464876504636e-01,1.000000000000000000e+00
3.324487425403366281e-03,9.966755125745966337e-01,1.000000000000000000e+00
3.246284683644763414e-01,6.753715316355236586e-01,1.000000000000000000e+00
9.438259165687331587e-01,5.617408343126682746e-02,0.000000000000000000e+00
2.766090721960332566e-01,7.233909278039667434e-01,1.000000000000000000e+00
3.418101308767217406e-01,6.581898691232782594e-01,0.000000000000000000e+00
8.065250943528804450e-01,1.934749056471195550e-01,0.000000000000000000e+00
4.052990001752749816e-01,5.947009998247250184e-01,1.000000000000000000e+00
9.937568141163438673e-01,6.243185883656105807e-03,0.000000000000000000e+00
8.588436207190242033e-02,9.141156379280975797e-01,1.000000000000000000e+00
4.665289206883255213e-01,5.334710793116744787e-01,1.000000000000000000e+00
8.383031110841487887e-02,9.161696888915851211e-01,1.000000000000000000e+00
4.187872136612582619e-01,5.812127863387417381e-01,1.000000000000000000e+00
4.068426199549570743e-01,5.931573800450429257e-01,1.000000000000000000e+00
5.731825186312724529e-01,4.268174813687275471e-01,0.000000000000000000e+00
5.044155125007986351e-01,4.955844874992013649e-01,0.000000000000000000e+00
6.413458880553504216e-01,3.586541119446496340e-01,1.000000000000000000e+00
1.921188712184538350e-01,8.078811287815461650e-01,0.000000000000000000e+00
7.068450935920755906e-02,9.293154906407924409e-01,1.000000000000000000e+00
7.664305141542071542e-02,9.233569485845792846e-01,1.000000000000000000e+00
9.582549266056029635e-01,4.174507339439707809e-02,1.000000000000000000e+00
9.086722946179481841e-01,9.132770538205185751e-02,0.000000000000000000e+00
3.079454587966612422e-02,9.692054541203338758e-01,1.000000000000000000e+00
1.649030837921943160e-01,8.350969162078056840e-01,0.000000000000000000e+00
4.931292223903576133e-01,5.068707776096423867e-01,0.000000000000000000e+00
2.313686055895080029e-01,7.686313944104919971e-01,1.000000000000000000e+00
2.413302874586619184e-01,7.586697125413380816e-01,1.000000000000000000e+00
6.880731884541109178e-01,3.119268115458890822e-01,0.000000000000000000e+00
8.132972155259521330e-02,9.186702784474047867e-01,1.000000000000000000e+00
9.892796048439653767e-01,1.072039515603457477e-02,0.000000000000000000e+00
9.943561182486482242e-01,5.643881751351821803e-03,0.000000000000000000e+00
3.932898846427880235e-01,6.067101153572119765e-01,1.000000000000000000e+00
1.539365059783308620e-01,8.460634940216691380e-01,1.000000000000000000e+00
9.854516842753824335e-01,1.454831572461759079e-02,0.000000000000000000e+00
3.986946276637992614e-02,9.601305372336200739e-01,1.000000000000000000e+00
9.092929952240533797e-01,9.070700477594667577e-02,0.000000000000000000e+00
9.731917891327994674e-01,2.680821086720048749e-02,0.000000000000000000e+00
8.700395243160511383e-01,1.299604756839488617e-01,0.000000000000000000e+00
4.416415837065496008e-01,5.583584162934503992e-01,1.000000000000000000e+00
6.848011836381326933e-01,3.151988163618673622e-01,0.000000000000000000e+00
3.889098708834692886e-04,9.996110901291165307e-01,1.000000000000000000e+00
5.568491503359080941e-01,4.431508496640919614e-01,1.000000000000000000e+00
1.845183240838007555e-01,8.154816759161992445e-01,1.000000000000000000e+00
2.464619242092479512e-01,7.535380757907520488e-01,1.000000000000000000e+00
8.084743165801322462e-03,9.919152568341986775e-01,1.000000000000000000e+00
4.849412347625847719e-01,5.150587652374152281e-01,0.000000000000000000e+00
9.272405743605746098e-01,7.275942563942536245e-02,0.000000000000000000e+00
8.191547342624286854e-01,1.808452657375713146e-01,0.000000000000000000e+00
7.608260466530379906e-01,2.391739533469619816e-01,0.000000000000000000e+00
8.395890173299577208e-01,1.604109826700422514e-01,0.000000000000000000e+00
7.697482919018360237e-01,2.302517080981639486e-01,0.000000000000000000e+00
8.607631270687632341e-02,9.139236872931236766e-01,1.000000000000000000e+00
4.263948934892791698e-04,9.995736051065107208e-01,1.000000000000000000e+00
5.261577326900024332e-03,9.947384226730999757e-01,1.000000000000000000e+00
1.485388124773976415e-01,8.514611875226023585e-01,1.000000000000000000e+00
5.241953306721625072e-01,4.758046693278374928e-01,0.000000000000000000e+00
6.257889630400570447e-02,9.374211036959942955e-01,1.000000000000000000e+00
9.959595786404411566e-01,4.040421359558873764e-03,0.000000000000000000e+00
1.907106153677096128e-02,9.809289384632290387e-01,1.000000000000000000e+00
6.854502386421299498e-01,3.145497613578701057e-01,1.000000000000000000e+00
1.428467411978950885e-02,9.857153258802104911e-01,1.000000000000000000e+00
5.342121534457726639e-01,4.657878465542272806e-01,1.000000000000000000e+00
5.931755011975525793e-02,9.406824498802447421e-01,1.000000000000000000e+00
6.412890323876949683e-01,3.587109676123049762e-01,1.000000000000000000e+00
6.569646183728905520e-01,3.430353816271093925e-01,1.000000000000000000e+00
7.291995515076410417e-02,9.270800448492358958e-01,1.000000000000000000e+00
8.123632714185694548e-01,1.876367285814305730e-01,0.000000000000000000e+00
3.930203645006414837e-01,6.069796354993585163e-01,1.000000000000000000e+00
5.865564250714826455e-01,4.134435749285173545e-01,0.000000000000000000e+00
3.353806751020136367e-01,6.646193248979863633e-01,1.000000000000000000e+00
7.098437123691617723e-01,2.901562876308382277e-01,0.000000000000000000e+00
8.465504613725721716e-01,1.534495386274278006e-01,0.000000000000000000e+00
8.440884712850829086e-01,1.559115287149170359e-01,0.000000000000000000e+00
9.790183372959131436e-01,2.098166270408689457e-02,0.000000000000000000e+00
6.778154357157671894e-01,3.221845642842328106e-01,0.000000000000000000e+00
3.421324624283889060e-01,6.578675375716110940e-01,0.000000000000000000e+00
9.642717677407066645e-01,3.572823225929329383e-02,0.000000000000000000e+00
9.088688417868372449e-01,9.113115821316271348e-02,0.000000000000000000e+00
5.392622436505545291e-02,9.460737756349445471e-01,1.000000000000000000e+00
9.342788810312825376e-01,6.572111896871742076e-02,0.000000000000000000e+00
1.529541375283681726e-01,8.470458624716318274e-01,1.000000000000000000e+00
1.875965061131510403e-01,8.124034938868489597e-01,1.000000000000000000e+00
1.744441249028498842e-01,8.255558750971501158e-01,0.000000000000000000e+00
8.857206225605481764e-01,1.142793774394518375e-01,0.000000000000000000e+00
8.750508496980471396e-01,1.249491503019529159e-01,0.000000000000000000e+00
4.101833286200353701e-01,5.898166713799646299e-01,0.000000000000000000e+00
3.350454691820606845e-01,6.649545308179393155e-01,0.000000000000000000e+00
8.686970486222722609e-02,9.131302951377727739e-01,1.000000000000000000e+00
2.886584562796539188e-01,7.113415437203460812e-01,1.000000000000000000e+00
3.866345466539112818e-01,6.133654533460887182e-01,1.000000000000000000e+00
6.733054581625415036e-01,3.266945418374584409e-01,1.000000000000000000e+00
9.997216561672099822e-01,2.783438327900583371e-04,0.000000000000000000e+00
7.661803763042482895e-01,2.338196236957517660e-01,0.000000000000000000e+00
2.837912333832779410e-01,7.162087666167220590e-01,0.000000000000000000e+00
9.592747136199306635e-01,4.072528638006929491e-02,0.000000000000000000e+00
9.830573209767969889e-01,1.694267902320299377e-02,0.000000000000000000e+00
6.394774044458249040e-01,3.605225955541750404e-01,0.000000000000000000e+00
1.642240053614766326e-01,8.357759946385233674e-01,1.000000000000000000e+00
8.472669577418275866e-01,1.527330422581723857e-01,1.000000000000000000e+00
8.639856780071839548e-01,1.360143219928160452e-01,0.000000000000000000e+00
9.875597543520426846e-01,1.244024564795736046e-02,0.000000000000000000e+00
9.013084040724353985e-01,9.869159592756464316e-02,0.000000000000000000e+00
3.246170311541838327e-01,6.753829688458161673e-01,1.000000000000000000e+00
1.296719139369524321e-01,8.703280860630475679e-01,0.000000000000000000e+00
4.220556177972163425e-01,5.779443822027836575e-01,1.000000000000000000e+00
2.845367199061605845e-01,7.154632800938394155e-01,1.000000000000000000e+00
4.970971999482667325e-01,5.029028000517332675e-01,1.000000000000000000e+00
4.001513689083413539e-03,9.959984863109165865e-01,1.000000000000000000e+00
8.126982846820702822e-01,1.873017153179297178e-01,0.000000000000000000e+00
8.100056464891869368e-01,1.899943535108130910e-01,0.000000000000000000e+00
1.270018424771368615e-02,9.872998157522863139e-01,1.000000000000000000e+00
3.156615546608203537e-01,6.843384453391796463e-01,1.000000000000000000e+00
9.955372217955965608e-01,4.462778204403452208e-03,0.000000000000000000e+00
2.357859344254820133e-02,9.764214065574517987e-01,1.000000000000000000e+00
9.733696225222814302e-01,2.663037747771861835e-02,0.000000000000000000e+00
1.921088143145763816e-01,8.078911856854236184e-01,1.000000000000000000e+00
9.970879364949666313e-01,2.912063505033389565e-03,0.000000000000000000e+00
2.200891612996946911e-01,7.799108387003053089e-01,1.000000000000000000e+00
8.566549286970897015e-01,1.433450713029102708e-01,0.000000000000000000e+00
9.629957357592092704e-01,3.700426424079073656e-02,0.000000000000000000e+00
6.406640474958917864e-01,3.593359525041082136e-01,1.000000000000000000e+00
1.430684616896463757e-01,8.569315383103536243e-01,1.000000000000000000e+00
7.450364547274472837e-01,2.549635452725526608e-01,0.000000000000000000e+00
4.147892842307455696e-01,5.852107157692544304e-01,1.000000000000000000e+00
2.373878315692834473e-01,7.626121684307165527e-01,1.000000000000000000e+00
1.645813909547609866e-01,8.354186090452390134e-01,0.000000000000000000e+00
9.908672183866790162e-01,9.132781613321004632e-03,0.000000000000000000e+00
2.444961253414423830e-02,9.755503874658557617e-01,1.000000000000000000e+00
5.841109555226442485e-02,9.415889044477355752e-01,1.000000000000000000e+00
3.447809725778024914e-01,6.552190274221975086e-01,0.000000000000000000e+00
1.334980111205352760e-02,9.866501988879464724e-01,1.000000000000000000e+00
8.854088963862176698e-01,1.145911036137823441e-01,0.000000000000000000e+00
2.995463982945871795e-01,7.004536017054128205e-01,1.000000000000000000e+00
4.788096628123026388e-01,5.211903371876973612e-01,1.000000000000000000e+00
2.270973629763806123e-03,9.977290263702361939e-01,1.000000000000000000e+00
3.845111074694261832e-01,6.154888925305738168e-01,1.000000000000000000e+00
3.635799824177499140e-01,6.364200175822500860e-01,0.000000000000000000e+00
7.827873678137309277e-03,9.921721263218626907e-01,1.000000000000000000e+00
1.758764059772643940e-02,9.824123594022735606e-01,1.000000000000000000e+00
1.359970405798716087e-03,9.986400295942012839e-01,1.000000000000000000e+00
9.921857264559731382e-01,7.814273544026880888e-03,0.000000000000000000e+00
2.380047097555386681e-01,7.619952902444613319e-01,1.000000000000000000e+00
9.918006546819257974e-01,8.199345318074167943e-03,0.000000000000000000e+00
1.784640744306331683e-01,8.215359255693668317e-01,1.000000000000000000e+00
8.382915063890266083e-01,1.617084936109733639e-01,0.000000000000000000e+00
7.693743048707880616e-01,2.306256951292119384e-01,0.000000000000000000e+00
2.821664257454725711e-01,7.178335742545274289e-01,0.000000000000000000e+00
6.781154505580944125e-01,3.218845494419055320e-01,0.000000000000000000e+00
2.054487999820119315e-01,7.945512000179880685e-01,1.000000000000000000e+00
6.629324009638410953e-01,3.370675990361589602e-01,0.000000000000000000e+00
7.753369839385120255e-01,2.246630160614879190e-01,0.000000000000000000e+00
9.997215822179594813e-01,2.784177820404674735e-04,0.000000000000000000e+00
5.186401897419622431e-01,4.813598102580377569e-01,0.000000000000000000e+00
4.657485169324533381e-01,5.342514830675466619e-01,0.000000000000000000e+00
3.259083735612542387e-01,6.740916264387457613e-01,0.000000000000000000e+00
4.434282040390077340e-01,5.565717959609922660e-01,0.000000000000000000e+00
5.912340661850410406e-01,4.087659338149589594e-01,1.000000000000000000e+00
8.164910312164650463e-01,1.835089687835350092e-01,0.000000000000000000e+00
8.117429510986484686e-04,9.991882570489013515e-01,1.000000000000000000e+00
1.744839168518873551e-01,8.255160831481126449e-01,1.000000000000000000e+00
